1.320000000000000000e+02 1.560000000000000000e+02 6.869565217391304657e+01 7.391304347826087451e+01
1.170000000000000000e+02 8.400000000000000000e+01 6.543478260869565588e+01 5.826086956521739069e+01
5.700000000000000000e+01 1.610000000000000000e+02 5.239130434782608603e+01 7.500000000000000000e+01
4.000000000000000000e+01 1.870000000000000000e+02 4.869565217391304657e+01 8.065217391304348382e+01
8.000000000000000000e+00 1.000000000000000000e+02 4.173913043478260931e+01 6.173913043478260931e+01
1.290000000000000000e+02 4.000000000000000000e+00 6.804347826086956275e+01 4.086956521739130466e+01
1.470000000000000000e+02 1.400000000000000000e+01 7.195652173913043725e+01 4.304347826086956275e+01
6.400000000000000000e+01 1.640000000000000000e+02 5.391304347826087451e+01 7.565217391304348382e+01
1.330000000000000000e+02 1.680000000000000000e+02 6.891304347826087451e+01 7.652173913043478137e+01
3.300000000000000000e+01 1.500000000000000000e+01 4.717391304347826519e+01 4.326086956521739069e+01
1.000000000000000000e+02 1.500000000000000000e+02 6.173913043478260931e+01 7.260869565217390686e+01
1.430000000000000000e+02 1.690000000000000000e+02 7.108695652173912549e+01 7.673913043478260931e+01
6.800000000000000000e+01 9.400000000000000000e+01 5.478260869565217206e+01 6.043478260869565588e+01
1.370000000000000000e+02 1.330000000000000000e+02 6.978260869565217206e+01 6.891304347826087451e+01
8.900000000000000000e+01 1.710000000000000000e+02 5.934782608695652328e+01 7.717391304347826519e+01
4.100000000000000000e+01 9.300000000000000000e+01 4.891304347826087451e+01 6.021739130434782794e+01
1.580000000000000000e+02 9.700000000000000000e+01 7.434782608695653039e+01 6.108695652173913260e+01
1.600000000000000000e+01 1.830000000000000000e+02 4.347826086956521863e+01 7.978260869565218627e+01
5.200000000000000000e+01 1.380000000000000000e+02 5.130434782608695343e+01 7.000000000000000000e+01
1.320000000000000000e+02 7.400000000000000000e+01 6.869565217391304657e+01 5.608695652173913260e+01
5.400000000000000000e+01 1.160000000000000000e+02 5.173913043478260931e+01 6.521739130434782794e+01
3.100000000000000000e+01 1.820000000000000000e+02 4.673913043478260931e+01 7.956521739130434412e+01
1.700000000000000000e+01 2.000000000000000000e+01 4.369565217391304657e+01 4.434782608695652328e+01
4.900000000000000000e+01 4.100000000000000000e+01 5.065217391304347672e+01 4.891304347826087451e+01
1.140000000000000000e+02 1.680000000000000000e+02 6.478260869565217206e+01 7.652173913043478137e+01
7.500000000000000000e+01 1.130000000000000000e+02 5.630434782608695343e+01 6.456521739130434412e+01
6.000000000000000000e+01 2.500000000000000000e+01 5.304347826086956275e+01 4.543478260869565588e+01
1.250000000000000000e+02 1.160000000000000000e+02 6.717391304347826519e+01 6.521739130434782794e+01
8.300000000000000000e+01 3.900000000000000000e+01 5.804347826086956275e+01 4.847826086956521863e+01
7.000000000000000000e+00 8.500000000000000000e+01 4.152173913043478137e+01 5.847826086956521863e+01
1.140000000000000000e+02 1.470000000000000000e+02 6.478260869565217206e+01 7.195652173913043725e+01
7.000000000000000000e+01 8.700000000000000000e+01 5.521739130434782794e+01 5.891304347826087451e+01
1.220000000000000000e+02 2.400000000000000000e+01 6.652173913043478137e+01 4.521739130434782794e+01
4.000000000000000000e+01 5.800000000000000000e+01 4.869565217391304657e+01 5.260869565217391397e+01
1.200000000000000000e+02 1.700000000000000000e+01 6.608695652173912549e+01 4.369565217391304657e+01
1.100000000000000000e+02 1.350000000000000000e+02 6.391304347826087451e+01 6.934782608695653039e+01
4.800000000000000000e+01 1.310000000000000000e+02 5.043478260869565588e+01 6.847826086956521863e+01
5.900000000000000000e+01 3.800000000000000000e+01 5.282608695652174191e+01 4.826086956521739069e+01
1.540000000000000000e+02 7.000000000000000000e+00 7.347826086956521863e+01 4.152173913043478137e+01
4.200000000000000000e+01 6.000000000000000000e+00 4.913043478260869534e+01 4.130434782608695343e+01
4.100000000000000000e+01 1.300000000000000000e+02 4.891304347826087451e+01 6.826086956521739069e+01
6.400000000000000000e+01 1.400000000000000000e+01 5.391304347826087451e+01 4.304347826086956275e+01
1.340000000000000000e+02 4.400000000000000000e+01 6.913043478260870245e+01 4.956521739130435122e+01
1.400000000000000000e+01 7.700000000000000000e+01 4.304347826086956275e+01 5.673913043478260931e+01
1.160000000000000000e+02 3.000000000000000000e+01 6.521739130434782794e+01 4.652173913043478137e+01
1.270000000000000000e+02 1.680000000000000000e+02 6.760869565217390686e+01 7.652173913043478137e+01
8.600000000000000000e+01 6.500000000000000000e+01 5.869565217391304657e+01 5.413043478260869534e+01
8.400000000000000000e+01 9.500000000000000000e+01 5.826086956521739069e+01 6.065217391304348382e+01
1.620000000000000000e+02 3.100000000000000000e+01 7.521739130434782794e+01 4.673913043478260931e+01
8.500000000000000000e+01 1.340000000000000000e+02 5.847826086956521863e+01 6.913043478260870245e+01
1.460000000000000000e+02 4.200000000000000000e+01 7.173913043478260931e+01 4.913043478260869534e+01
1.330000000000000000e+02 1.600000000000000000e+01 6.891304347826087451e+01 4.347826086956521863e+01
2.700000000000000000e+01 5.200000000000000000e+01 4.586956521739130466e+01 5.130434782608695343e+01
1.700000000000000000e+01 1.030000000000000000e+02 4.369565217391304657e+01 6.239130434782609314e+01
1.000000000000000000e+02 4.100000000000000000e+01 6.173913043478260931e+01 4.891304347826087451e+01
3.000000000000000000e+00 1.230000000000000000e+02 4.065217391304347672e+01 6.673913043478260931e+01
9.500000000000000000e+01 1.760000000000000000e+02 6.065217391304348382e+01 7.826086956521740490e+01
7.500000000000000000e+01 1.500000000000000000e+01 5.630434782608695343e+01 4.326086956521739069e+01
1.800000000000000000e+01 1.420000000000000000e+02 4.391304347826086740e+01 7.086956521739131176e+01
1.200000000000000000e+02 1.220000000000000000e+02 6.608695652173912549e+01 6.652173913043478137e+01
1.180000000000000000e+02 6.400000000000000000e+01 6.565217391304348382e+01 5.391304347826087451e+01
8.000000000000000000e+00 1.820000000000000000e+02 4.173913043478260931e+01 7.956521739130434412e+01
9.900000000000000000e+01 1.690000000000000000e+02 6.152173913043478137e+01 7.673913043478260931e+01
6.800000000000000000e+01 6.500000000000000000e+01 5.478260869565217206e+01 5.413043478260869534e+01
1.200000000000000000e+01 4.800000000000000000e+01 4.260869565217391397e+01 5.043478260869565588e+01
6.700000000000000000e+01 3.200000000000000000e+01 5.456521739130435122e+01 4.695652173913043725e+01
9.100000000000000000e+01 2.700000000000000000e+01 5.978260869565217206e+01 4.586956521739130466e+01
4.200000000000000000e+01 1.510000000000000000e+02 4.913043478260869534e+01 7.282608695652174902e+01
5.700000000000000000e+01 1.330000000000000000e+02 5.239130434782608603e+01 6.891304347826087451e+01
7.300000000000000000e+01 1.640000000000000000e+02 5.586956521739130466e+01 7.565217391304348382e+01
5.200000000000000000e+01 1.110000000000000000e+02 5.130434782608695343e+01 6.413043478260870245e+01
2.200000000000000000e+01 3.300000000000000000e+01 4.478260869565217206e+01 4.717391304347826519e+01
2.300000000000000000e+01 1.600000000000000000e+02 4.500000000000000000e+01 7.478260869565218627e+01
9.300000000000000000e+01 1.840000000000000000e+02 6.021739130434782794e+01 8.000000000000000000e+01
6.800000000000000000e+01 1.450000000000000000e+02 5.478260869565217206e+01 7.152173913043478137e+01
2.000000000000000000e+01 9.700000000000000000e+01 4.434782608695652328e+01 6.108695652173913260e+01
6.700000000000000000e+01 2.500000000000000000e+01 5.456521739130435122e+01 4.543478260869565588e+01
4.900000000000000000e+01 5.000000000000000000e+01 5.065217391304347672e+01 5.086956521739130466e+01
1.220000000000000000e+02 1.200000000000000000e+01 6.652173913043478137e+01 4.260869565217391397e+01
6.900000000000000000e+01 4.800000000000000000e+01 5.500000000000000000e+01 5.043478260869565588e+01
1.510000000000000000e+02 3.800000000000000000e+01 7.282608695652174902e+01 4.826086956521739069e+01
1.230000000000000000e+02 1.400000000000000000e+02 6.673913043478260931e+01 7.043478260869565588e+01
4.700000000000000000e+01 1.180000000000000000e+02 5.021739130434782794e+01 6.565217391304348382e+01
6.700000000000000000e+01 4.100000000000000000e+01 5.456521739130435122e+01 4.891304347826087451e+01
9.200000000000000000e+01 5.500000000000000000e+01 6.000000000000000000e+01 5.195652173913043725e+01
1.510000000000000000e+02 1.530000000000000000e+02 7.282608695652174902e+01 7.326086956521739069e+01
2.900000000000000000e+01 2.100000000000000000e+01 4.630434782608695343e+01 4.456521739130435122e+01
6.100000000000000000e+01 7.100000000000000000e+01 5.326086956521739069e+01 5.543478260869565588e+01
1.490000000000000000e+02 2.000000000000000000e+00 7.239130434782609314e+01 4.043478260869564878e+01
4.900000000000000000e+01 3.500000000000000000e+01 5.065217391304347672e+01 4.760869565217391397e+01
1.640000000000000000e+02 6.600000000000000000e+01 7.565217391304348382e+01 5.434782608695652328e+01
7.900000000000000000e+01 2.000000000000000000e+01 5.717391304347826519e+01 4.434782608695652328e+01
1.160000000000000000e+02 5.200000000000000000e+01 6.521739130434782794e+01 5.130434782608695343e+01
8.000000000000000000e+00 6.000000000000000000e+01 4.173913043478260931e+01 5.304347826086956275e+01
1.550000000000000000e+02 4.800000000000000000e+01 7.369565217391304657e+01 5.043478260869565588e+01
1.600000000000000000e+01 1.640000000000000000e+02 4.347826086956521863e+01 7.565217391304348382e+01
1.500000000000000000e+01 4.300000000000000000e+01 4.326086956521739069e+01 4.934782608695652328e+01
9.000000000000000000e+00 1.690000000000000000e+02 4.195652173913043725e+01 7.673913043478260931e+01
1.420000000000000000e+02 4.600000000000000000e+01 7.086956521739131176e+01 5.000000000000000000e+01
6.000000000000000000e+01 1.490000000000000000e+02 5.304347826086956275e+01 7.239130434782609314e+01
4.000000000000000000e+01 1.160000000000000000e+02 4.869565217391304657e+01 6.521739130434782794e+01
1.470000000000000000e+02 4.900000000000000000e+01 7.195652173913043725e+01 5.065217391304347672e+01
2.100000000000000000e+01 8.700000000000000000e+01 4.456521739130435122e+01 5.891304347826087451e+01
4.900000000000000000e+01 8.200000000000000000e+01 5.065217391304347672e+01 5.782608695652174191e+01
7.800000000000000000e+01 8.600000000000000000e+01 5.695652173913043725e+01 5.869565217391304657e+01
8.600000000000000000e+01 1.850000000000000000e+02 5.869565217391304657e+01 8.021739130434782794e+01
1.900000000000000000e+01 5.200000000000000000e+01 4.413043478260869534e+01 5.130434782608695343e+01
4.700000000000000000e+01 6.600000000000000000e+01 5.021739130434782794e+01 5.434782608695652328e+01
9.400000000000000000e+01 7.900000000000000000e+01 6.043478260869565588e+01 5.717391304347826519e+01
1.090000000000000000e+02 1.050000000000000000e+02 6.369565217391304657e+01 6.282608695652174191e+01
8.400000000000000000e+01 5.000000000000000000e+00 5.826086956521739069e+01 4.108695652173913260e+01
9.200000000000000000e+01 1.900000000000000000e+01 6.000000000000000000e+01 4.413043478260869534e+01
1.600000000000000000e+02 7.100000000000000000e+01 7.478260869565218627e+01 5.543478260869565588e+01
7.300000000000000000e+01 1.580000000000000000e+02 5.586956521739130466e+01 7.434782608695653039e+01
1.270000000000000000e+02 3.100000000000000000e+01 6.760869565217390686e+01 4.673913043478260931e+01
3.800000000000000000e+01 1.060000000000000000e+02 4.826086956521739069e+01 6.304347826086956275e+01
7.700000000000000000e+01 3.000000000000000000e+01 5.673913043478260931e+01 4.652173913043478137e+01
1.270000000000000000e+02 1.520000000000000000e+02 6.760869565217390686e+01 7.304347826086956275e+01
9.800000000000000000e+01 8.500000000000000000e+01 6.130434782608695343e+01 5.847826086956521863e+01
6.100000000000000000e+01 1.200000000000000000e+02 5.326086956521739069e+01 6.608695652173912549e+01
1.550000000000000000e+02 5.400000000000000000e+01 7.369565217391304657e+01 5.173913043478260931e+01
1.090000000000000000e+02 1.200000000000000000e+02 6.369565217391304657e+01 6.608695652173912549e+01
3.600000000000000000e+01 7.600000000000000000e+01 4.782608695652174191e+01 5.652173913043478137e+01
1.500000000000000000e+01 8.300000000000000000e+01 4.326086956521739069e+01 5.804347826086956275e+01
1.090000000000000000e+02 9.300000000000000000e+01 6.369565217391304657e+01 6.021739130434782794e+01
1.360000000000000000e+02 1.040000000000000000e+02 6.956521739130434412e+01 6.260869565217391397e+01
1.210000000000000000e+02 5.200000000000000000e+01 6.630434782608695343e+01 5.130434782608695343e+01
1.500000000000000000e+01 8.900000000000000000e+01 4.326086956521739069e+01 5.934782608695652328e+01
9.800000000000000000e+01 1.200000000000000000e+01 6.130434782608695343e+01 4.260869565217391397e+01
1.700000000000000000e+01 1.200000000000000000e+01 4.369565217391304657e+01 4.260869565217391397e+01
1.200000000000000000e+01 1.240000000000000000e+02 4.260869565217391397e+01 6.695652173913043725e+01
1.150000000000000000e+02 1.800000000000000000e+02 6.500000000000000000e+01 7.913043478260868824e+01
1.350000000000000000e+02 1.390000000000000000e+02 6.934782608695653039e+01 7.021739130434782794e+01
1.490000000000000000e+02 5.600000000000000000e+01 7.239130434782609314e+01 5.217391304347826519e+01
3.100000000000000000e+01 6.500000000000000000e+01 4.673913043478260931e+01 5.413043478260869534e+01
1.230000000000000000e+02 4.100000000000000000e+01 6.673913043478260931e+01 4.891304347826087451e+01
1.610000000000000000e+02 1.600000000000000000e+02 7.500000000000000000e+01 7.478260869565218627e+01
1.660000000000000000e+02 2.200000000000000000e+01 7.608695652173912549e+01 4.478260869565217206e+01
1.110000000000000000e+02 8.200000000000000000e+01 6.413043478260870245e+01 5.782608695652174191e+01
8.100000000000000000e+01 1.150000000000000000e+02 5.760869565217391397e+01 6.500000000000000000e+01
1.450000000000000000e+02 1.330000000000000000e+02 7.152173913043478137e+01 6.891304347826087451e+01
8.400000000000000000e+01 1.470000000000000000e+02 5.826086956521739069e+01 7.195652173913043725e+01
2.100000000000000000e+01 1.160000000000000000e+02 4.456521739130435122e+01 6.521739130434782794e+01
1.230000000000000000e+02 8.000000000000000000e+01 6.673913043478260931e+01 5.739130434782609314e+01
6.100000000000000000e+01 1.410000000000000000e+02 5.326086956521739069e+01 7.065217391304348382e+01
1.570000000000000000e+02 1.430000000000000000e+02 7.413043478260868824e+01 7.108695652173912549e+01
1.440000000000000000e+02 1.060000000000000000e+02 7.130434782608696764e+01 6.304347826086956275e+01
8.600000000000000000e+01 4.700000000000000000e+01 5.869565217391304657e+01 5.021739130434782794e+01
1.530000000000000000e+02 1.310000000000000000e+02 7.326086956521739069e+01 6.847826086956521863e+01
1.020000000000000000e+02 6.500000000000000000e+01 6.217391304347826519e+01 5.413043478260869534e+01
5.300000000000000000e+01 1.830000000000000000e+02 5.152173913043478137e+01 7.978260869565218627e+01
2.100000000000000000e+01 2.600000000000000000e+01 4.456521739130435122e+01 4.565217391304347672e+01
5.000000000000000000e+00 2.700000000000000000e+01 4.108695652173913260e+01 4.586956521739130466e+01
1.600000000000000000e+01 1.100000000000000000e+02 4.347826086956521863e+01 6.391304347826087451e+01
8.000000000000000000e+01 1.360000000000000000e+02 5.739130434782609314e+01 6.956521739130434412e+01
1.330000000000000000e+02 1.150000000000000000e+02 6.891304347826087451e+01 6.500000000000000000e+01
6.700000000000000000e+01 1.090000000000000000e+02 5.456521739130435122e+01 6.369565217391304657e+01
5.800000000000000000e+01 1.060000000000000000e+02 5.260869565217391397e+01 6.304347826086956275e+01
9.500000000000000000e+01 6.000000000000000000e+01 6.065217391304348382e+01 5.304347826086956275e+01
1.900000000000000000e+01 1.000000000000000000e+00 4.413043478260869534e+01 4.021739130434782794e+01
1.800000000000000000e+01 1.290000000000000000e+02 4.391304347826086740e+01 6.804347826086956275e+01
1.560000000000000000e+02 1.180000000000000000e+02 7.391304347826087451e+01 6.565217391304348382e+01
6.200000000000000000e+01 1.270000000000000000e+02 5.347826086956521863e+01 6.760869565217390686e+01
1.070000000000000000e+02 6.100000000000000000e+01 6.326086956521739069e+01 5.326086956521739069e+01
3.800000000000000000e+01 1.560000000000000000e+02 4.826086956521739069e+01 7.391304347826087451e+01
1.220000000000000000e+02 1.640000000000000000e+02 6.652173913043478137e+01 7.565217391304348382e+01
4.800000000000000000e+01 1.560000000000000000e+02 5.043478260869565588e+01 7.391304347826087451e+01
1.100000000000000000e+02 1.110000000000000000e+02 6.391304347826087451e+01 6.413043478260870245e+01
8.000000000000000000e+01 1.660000000000000000e+02 5.739130434782609314e+01 7.608695652173912549e+01
1.590000000000000000e+02 1.300000000000000000e+02 7.456521739130434412e+01 6.826086956521739069e+01
3.200000000000000000e+01 1.060000000000000000e+02 4.695652173913043725e+01 6.304347826086956275e+01
4.300000000000000000e+01 1.420000000000000000e+02 4.934782608695652328e+01 7.086956521739131176e+01
5.200000000000000000e+01 1.710000000000000000e+02 5.130434782608695343e+01 7.717391304347826519e+01
3.500000000000000000e+01 1.330000000000000000e+02 4.760869565217391397e+01 6.891304347826087451e+01
1.590000000000000000e+02 2.600000000000000000e+01 7.456521739130434412e+01 4.565217391304347672e+01
1.090000000000000000e+02 5.000000000000000000e+00 6.369565217391304657e+01 4.108695652173913260e+01
1.060000000000000000e+02 3.000000000000000000e+01 6.304347826086956275e+01 4.652173913043478137e+01
2.200000000000000000e+01 1.500000000000000000e+02 4.478260869565217206e+01 7.260869565217390686e+01
1.800000000000000000e+01 1.550000000000000000e+02 4.391304347826086740e+01 7.369565217391304657e+01
4.100000000000000000e+01 1.220000000000000000e+02 4.891304347826087451e+01 6.652173913043478137e+01
1.800000000000000000e+01 1.340000000000000000e+02 4.391304347826086740e+01 6.913043478260870245e+01
3.300000000000000000e+01 5.600000000000000000e+01 4.717391304347826519e+01 5.217391304347826519e+01
8.800000000000000000e+01 1.130000000000000000e+02 5.913043478260870245e+01 6.456521739130434412e+01
5.500000000000000000e+01 1.250000000000000000e+02 5.195652173913043725e+01 6.717391304347826519e+01
1.560000000000000000e+02 4.200000000000000000e+01 7.391304347826087451e+01 4.913043478260869534e+01
1.520000000000000000e+02 1.660000000000000000e+02 7.304347826086956275e+01 7.608695652173912549e+01
8.800000000000000000e+01 1.010000000000000000e+02 5.913043478260870245e+01 6.195652173913043725e+01
1.570000000000000000e+02 8.600000000000000000e+01 7.413043478260868824e+01 5.869565217391304657e+01
1.620000000000000000e+02 1.360000000000000000e+02 7.521739130434782794e+01 6.956521739130434412e+01
1.370000000000000000e+02 4.000000000000000000e+00 6.978260869565217206e+01 4.086956521739130466e+01
8.400000000000000000e+01 8.900000000000000000e+01 5.826086956521739069e+01 5.934782608695652328e+01
1.390000000000000000e+02 1.630000000000000000e+02 7.021739130434782794e+01 7.543478260869565588e+01
6.500000000000000000e+01 1.860000000000000000e+02 5.413043478260869534e+01 8.043478260869565588e+01
1.540000000000000000e+02 1.820000000000000000e+02 7.347826086956521863e+01 7.956521739130434412e+01
1.600000000000000000e+02 2.000000000000000000e+01 7.478260869565218627e+01 4.434782608695652328e+01
9.900000000000000000e+01 1.180000000000000000e+02 6.152173913043478137e+01 6.565217391304348382e+01
6.900000000000000000e+01 1.000000000000000000e+02 5.500000000000000000e+01 6.173913043478260931e+01
1.640000000000000000e+02 7.700000000000000000e+01 7.565217391304348382e+01 5.673913043478260931e+01
9.700000000000000000e+01 9.800000000000000000e+01 6.108695652173913260e+01 6.130434782608695343e+01
2.300000000000000000e+01 1.830000000000000000e+02 4.500000000000000000e+01 7.978260869565218627e+01
2.800000000000000000e+01 1.510000000000000000e+02 4.608695652173913260e+01 7.282608695652174902e+01
5.700000000000000000e+01 8.300000000000000000e+01 5.239130434782608603e+01 5.804347826086956275e+01
3.000000000000000000e+00 7.900000000000000000e+01 4.065217391304347672e+01 5.717391304347826519e+01
8.400000000000000000e+01 7.200000000000000000e+01 5.826086956521739069e+01 5.565217391304348382e+01
1.200000000000000000e+01 6.400000000000000000e+01 4.260869565217391397e+01 5.391304347826087451e+01
5.100000000000000000e+01 5.000000000000000000e+00 5.108695652173913260e+01 4.108695652173913260e+01
7.500000000000000000e+01 9.200000000000000000e+01 5.630434782608695343e+01 6.000000000000000000e+01
6.100000000000000000e+01 1.820000000000000000e+02 5.326086956521739069e+01 7.956521739130434412e+01
9.900000000000000000e+01 1.860000000000000000e+02 6.152173913043478137e+01 8.043478260869565588e+01
1.030000000000000000e+02 0.000000000000000000e+00 6.239130434782609314e+01 4.000000000000000000e+01
2.000000000000000000e+01 1.220000000000000000e+02 4.434782608695652328e+01 6.652173913043478137e+01
7.300000000000000000e+01 2.400000000000000000e+01 5.586956521739130466e+01 4.521739130434782794e+01
1.480000000000000000e+02 1.830000000000000000e+02 7.217391304347826519e+01 7.978260869565218627e+01
1.050000000000000000e+02 7.100000000000000000e+01 6.282608695652174191e+01 5.543478260869565588e+01
3.500000000000000000e+01 1.260000000000000000e+02 4.760869565217391397e+01 6.739130434782609314e+01
8.800000000000000000e+01 8.200000000000000000e+01 5.913043478260870245e+01 5.782608695652174191e+01
7.000000000000000000e+00 1.350000000000000000e+02 4.152173913043478137e+01 6.934782608695653039e+01
3.700000000000000000e+01 1.650000000000000000e+02 4.804347826086956275e+01 7.586956521739131176e+01
1.490000000000000000e+02 1.470000000000000000e+02 7.239130434782609314e+01 7.195652173913043725e+01
1.070000000000000000e+02 1.630000000000000000e+02 6.326086956521739069e+01 7.543478260869565588e+01
8.700000000000000000e+01 7.600000000000000000e+01 5.891304347826087451e+01 5.652173913043478137e+01
1.080000000000000000e+02 1.900000000000000000e+01 6.347826086956521863e+01 4.413043478260869534e+01
1.550000000000000000e+02 1.240000000000000000e+02 7.369565217391304657e+01 6.695652173913043725e+01
3.000000000000000000e+00 1.470000000000000000e+02 4.065217391304347672e+01 7.195652173913043725e+01
1.620000000000000000e+02 4.700000000000000000e+01 7.521739130434782794e+01 5.021739130434782794e+01
8.200000000000000000e+01 1.600000000000000000e+02 5.782608695652174191e+01 7.478260869565218627e+01
1.000000000000000000e+02 2.500000000000000000e+01 6.173913043478260931e+01 4.543478260869565588e+01
1.050000000000000000e+02 7.800000000000000000e+01 6.282608695652174191e+01 5.695652173913043725e+01
1.210000000000000000e+02 3.300000000000000000e+01 6.630434782608695343e+01 4.717391304347826519e+01
1.270000000000000000e+02 1.220000000000000000e+02 6.760869565217390686e+01 6.652173913043478137e+01
7.500000000000000000e+01 5.400000000000000000e+01 5.630434782608695343e+01 5.173913043478260931e+01
4.100000000000000000e+01 1.740000000000000000e+02 4.891304347826087451e+01 7.782608695652174902e+01
8.100000000000000000e+01 1.070000000000000000e+02 5.760869565217391397e+01 6.326086956521739069e+01
9.200000000000000000e+01 1.400000000000000000e+02 6.000000000000000000e+01 7.043478260869565588e+01
5.700000000000000000e+01 4.000000000000000000e+00 5.239130434782608603e+01 4.086956521739130466e+01
1.130000000000000000e+02 4.300000000000000000e+01 6.456521739130434412e+01 4.934782608695652328e+01
2.000000000000000000e+01 8.000000000000000000e+01 4.434782608695652328e+01 5.739130434782609314e+01
5.000000000000000000e+01 1.650000000000000000e+02 5.086956521739130466e+01 7.586956521739131176e+01
7.500000000000000000e+01 4.800000000000000000e+01 5.630434782608695343e+01 5.043478260869565588e+01
1.160000000000000000e+02 1.290000000000000000e+02 6.521739130434782794e+01 6.804347826086956275e+01
1.430000000000000000e+02 1.800000000000000000e+02 7.108695652173912549e+01 7.913043478260868824e+01
3.000000000000000000e+01 1.750000000000000000e+02 4.652173913043478137e+01 7.804347826086956275e+01
1.110000000000000000e+02 9.900000000000000000e+01 6.413043478260870245e+01 6.152173913043478137e+01
2.900000000000000000e+01 4.600000000000000000e+01 4.630434782608695343e+01 5.000000000000000000e+01
3.000000000000000000e+00 5.500000000000000000e+01 4.065217391304347672e+01 5.195652173913043725e+01
1.600000000000000000e+02 1.700000000000000000e+02 7.478260869565218627e+01 7.695652173913043725e+01
1.630000000000000000e+02 1.490000000000000000e+02 7.543478260869565588e+01 7.239130434782609314e+01
6.500000000000000000e+01 1.730000000000000000e+02 5.413043478260869534e+01 7.760869565217390686e+01
5.600000000000000000e+01 1.770000000000000000e+02 5.217391304347826519e+01 7.847826086956521863e+01
1.190000000000000000e+02 1.580000000000000000e+02 6.586956521739131176e+01 7.434782608695653039e+01
6.500000000000000000e+01 5.500000000000000000e+01 5.413043478260869534e+01 5.195652173913043725e+01
1.580000000000000000e+02 1.760000000000000000e+02 7.434782608695653039e+01 7.826086956521740490e+01
5.400000000000000000e+01 1.700000000000000000e+01 5.173913043478260931e+01 4.369565217391304657e+01
1.020000000000000000e+02 4.800000000000000000e+01 6.217391304347826519e+01 5.043478260869565588e+01
1.420000000000000000e+02 2.700000000000000000e+01 7.086956521739131176e+01 4.586956521739130466e+01
2.900000000000000000e+01 9.700000000000000000e+01 4.630434782608695343e+01 6.108695652173913260e+01
1.120000000000000000e+02 1.400000000000000000e+01 6.434782608695653039e+01 4.304347826086956275e+01
4.300000000000000000e+01 1.360000000000000000e+02 4.934782608695652328e+01 6.956521739130434412e+01
7.800000000000000000e+01 6.500000000000000000e+01 5.695652173913043725e+01 5.413043478260869534e+01
3.300000000000000000e+01 1.200000000000000000e+02 4.717391304347826519e+01 6.608695652173912549e+01
7.200000000000000000e+01 1.190000000000000000e+02 5.565217391304348382e+01 6.586956521739131176e+01
5.100000000000000000e+01 7.000000000000000000e+01 5.108695652173913260e+01 5.521739130434782794e+01
1.080000000000000000e+02 1.430000000000000000e+02 6.347826086956521863e+01 7.108695652173912549e+01
4.300000000000000000e+01 9.900000000000000000e+01 4.934782608695652328e+01 6.152173913043478137e+01
1.410000000000000000e+02 6.600000000000000000e+01 7.065217391304348382e+01 5.434782608695652328e+01
